worker_id,timestamp,ambient_temp_c,uv_index,gas_ppm,noise_db,body_temp_c,heart_rate_bpm,baseline_hr_bpm,baseline_body_temp_c,hr_deviation_pct,body_temp_deviation_pct,risk_level
W065,01/06/2025 09:58,28.32,1.39,133.98,55.64,35.5,58.9,65.2,36.53,-9.66,-2.82,Warning
W066,01/06/2025 09:58,23.58,1.57,135.27,69.72,34.37,74.4,75.4,35.67,-1.33,-3.64,Safe
W077,01/06/2025 09:59,25.28,0.61,118.62,60.83,41.36,66.9,68.6,36.47,-2.48,13.41,Critical
W042,01/06/2025 09:59,21.56,2.67,160.14,72.64,34.29,76.9,73.3,35.19,4.91,-2.56,Warning
W084,01/06/2025 10:00,20.96,8.44,128.27,58.78,35.28,74.1,73,35.56,1.51,-0.79,Critical
W018,01/06/2025 10:00,20.76,2.21,92.56,74.27,38.07,126.8,89.1,37.43,42.31,1.71,Critical
W090,01/06/2025 10:01,38.97,1.11,347.29,70.12,36.31,128.1,88.4,35.41,44.91,2.54,Critical
W068,01/06/2025 10:01,25.3,0.9,49.04,77.7,36.4,130.6,88.6,35.97,47.4,1.2,Critical
W071,01/06/2025 10:02,25.86,0.86,115.62,58.97,36.94,82.3,89.1,35.76,-7.63,3.3,Safe
W065,01/06/2025 10:02,22.76,0.87,60.29,73.21,37.94,73.7,65.2,36.53,13.04,3.86,Safe
W067,01/06/2025 10:03,23.93,0.33,86.49,57.87,35.1,74.7,68,36.01,9.85,-2.53,Safe
W080,01/06/2025 10:03,33.61,1.67,34.87,76.23,37.61,66.8,70.9,37.18,-5.78,1.16,Warning
W038,01/06/2025 10:04,25.1,0.8,143.25,64.53,32.5,90.8,82.7,37.19,9.79,-12.61,Critical
W061,01/06/2025 10:04,25.3,0.87,48.37,71.04,38.8,73.5,85.2,37.69,-13.73,2.95,Safe
W086,01/06/2025 10:05,26.39,1.39,547.6,77.96,34.64,82.1,81.9,35.05,0.24,-1.17,Critical
W070,01/06/2025 10:05,22.71,2.17,115.06,65.73,34.32,81.4,74.1,37.92,9.85,-9.49,Critical
W007,01/06/2025 10:06,21.51,1.08,85.08,76.87,36.55,84.5,85.8,35.64,-1.52,2.55,Safe
W069,01/06/2025 10:06,28.77,0.55,90.45,71.51,37.11,83.9,78,37.11,7.56,0,Warning
W048,01/06/2025 10:07,21.91,2.65,49.29,61.01,32.51,84.2,84.3,36.48,-0.12,-10.88,Critical
W061,01/06/2025 10:07,20.84,2.37,21.42,76.2,38.25,88.9,85.2,37.69,4.34,1.49,Safe
W056,01/06/2025 10:08,33.78,0.95,381.79,67.49,36.34,102.8,72.2,35.48,42.38,2.42,Critical
W030,01/06/2025 10:08,26.22,2.22,21.92,72.19,35.55,73.9,66.1,35.98,11.8,-1.2,Safe
W088,01/06/2025 10:09,18.37,1.2,77.01,71.91,35.55,87,81.1,35.52,7.27,0.08,Safe
W054,01/06/2025 10:09,21.32,5.88,78.59,55.86,38.11,68.8,75.3,37.27,-8.63,2.25,Warning
W087,01/06/2025 10:10,21.88,1.02,107.23,71.99,35.12,61.2,77.8,35.68,-21.34,-1.57,Warning
W029,01/06/2025 10:10,26.58,1.82,113.19,78.38,35.85,71.4,67.2,35.59,6.25,0.73,Safe
W036,01/06/2025 10:11,19.27,1.51,148.83,57.55,34.83,78.8,84.3,35.6,-6.52,-2.16,Safe
W063,01/06/2025 10:11,23.32,0.55,123.27,58.11,35.51,36.2,70.7,36.28,-48.8,-2.12,Critical
W032,01/06/2025 10:12,25.92,2,73.43,66.4,38.1,84.3,85.7,36.07,-1.63,5.63,Warning
W046,01/06/2025 10:12,33.19,1.81,222.63,67.84,37.08,96.5,68,37.14,41.91,-0.16,Critical
W025,01/06/2025 10:13,22.13,1.68,72.99,71.09,34.5,83.9,78.7,35.55,6.61,-2.95,Safe
W035,01/06/2025 10:13,25.37,2.55,65.98,68.91,37.61,96.1,66.9,37.96,43.65,-0.92,Critical
W066,01/06/2025 10:14,23.43,2.73,119.85,74.59,35.31,59.7,75.4,35.67,-20.82,-1.01,Warning
W059,01/06/2025 10:14,24,12.34,93.52,63.77,36.36,82.2,85.1,35.56,-3.41,2.25,Critical
W021,01/06/2025 10:15,19.59,2.61,32.31,54.53,36.16,71,68.1,36.49,4.26,-0.9,Safe
W018,01/06/2025 10:15,24.24,0.62,163,62.03,36.42,84.9,89.1,37.43,-4.71,-2.7,Warning
W029,01/06/2025 10:16,25.14,2.64,52.15,54.55,36.88,70.1,67.2,35.59,4.32,3.62,Safe
W007,01/06/2025 10:16,20.67,2.48,143.4,65.13,36.99,77.1,85.8,35.64,-10.14,3.79,Safe
W011,01/06/2025 10:17,26.19,1.55,122.55,82.08,35.67,83.9,80.3,35.42,4.48,0.71,Warning
W021,01/06/2025 10:17,26.16,0.52,129.59,69.11,39.09,70.2,68.1,36.49,3.08,7.13,Warning
W067,01/06/2025 10:18,19.67,1.59,83.3,69.02,36.68,60.7,68,36.01,-10.74,1.86,Safe
W026,01/06/2025 10:18,24.13,0.89,64.68,56.79,40.19,80.9,89.2,37.33,-9.3,7.66,Warning
W046,01/06/2025 10:19,22.42,1.44,106.61,82.2,36.07,66.1,68,37.14,-2.79,-2.88,Warning
W056,01/06/2025 10:19,20.19,12.96,82.07,59.94,35.7,69,72.2,35.48,-4.43,0.62,Critical
W029,01/06/2025 10:20,24.2,2.61,246.75,63.98,35.38,64.3,67.2,35.59,-4.32,-0.59,Warning
W011,01/06/2025 10:20,18.04,2.47,136.18,52.28,36.81,90.4,80.3,35.42,12.58,3.92,Safe
W031,01/06/2025 10:21,20.92,2.12,133.17,59.88,31.92,72,74.7,35.81,-3.61,-10.86,Critical
W064,01/06/2025 10:21,21.05,12.79,91.66,72.4,37,93.7,85.5,37.58,9.59,-1.54,Critical
W074,01/06/2025 10:22,20.95,0.84,175.82,69.61,36.85,84.2,80.2,36.51,4.99,0.93,Warning
W055,01/06/2025 10:22,37.07,0.73,132.95,73.39,35.85,67,70.7,35.23,-5.23,1.76,Critical
W050,01/06/2025 10:23,21.46,10.62,72.96,59.66,34.92,64.4,65.6,35.32,-1.83,-1.13,Critical
W040,01/06/2025 10:23,26.31,2.36,94.1,100.08,34.64,76.6,74,35.35,3.51,-2.01,Critical
W068,01/06/2025 10:24,20.95,7.33,62.98,66.33,35.43,97.2,88.6,35.97,9.71,-1.5,Warning
W069,01/06/2025 10:24,24.87,2.02,77.93,96.01,36.9,80.7,78,37.11,3.46,-0.57,Critical
W009,01/06/2025 10:25,23.25,0.78,22.33,60.16,37.32,79.8,72.6,36.57,9.92,2.05,Safe
W016,01/06/2025 10:25,19.63,1.05,63.13,62.59,36.15,86.9,80.2,35.51,8.35,1.8,Safe
W073,01/06/2025 10:26,25.88,1.87,113.02,69.75,31.65,74.7,72.1,35.11,3.61,-9.85,Critical
W037,01/06/2025 10:26,20.88,2.21,131.6,61.93,33.85,64.2,65.1,37.45,-1.38,-9.61,Critical
W016,01/06/2025 10:27,25.63,2.24,69.65,70.07,35.46,71.4,80.2,35.51,-10.97,-0.14,Safe
W076,01/06/2025 10:27,30.75,2.39,52.77,78.94,36.39,82.6,87.7,35.72,-5.82,1.88,Warning
W081,01/06/2025 10:28,39.41,2.19,304.63,57.45,36.27,100.7,74.2,36.9,35.71,-1.71,Critical
W069,01/06/2025 10:28,23.11,1.75,79.6,75.22,42.19,71.5,78,37.11,-8.33,13.69,Critical
W037,01/06/2025 10:29,25.93,6.67,100.18,58.7,37.92,58.9,65.1,37.45,-9.52,1.26,Warning
W088,01/06/2025 10:29,21.12,1.94,138.86,59.29,32.72,83.9,81.1,35.52,3.45,-7.88,Warning
W084,01/06/2025 10:30,33.51,2.55,351.2,70.35,35,102.1,73,35.56,39.86,-1.57,Critical
W072,01/06/2025 10:30,22.37,1.68,113.91,77.44,36.1,37.3,77.4,35.9,-51.81,0.56,Critical
W050,01/06/2025 10:31,20.67,2.53,228.9,66.69,35.03,64.4,65.6,35.32,-1.83,-0.82,Warning
W011,01/06/2025 10:31,23.38,1.35,60.98,76.81,34.85,82.1,80.3,35.42,2.24,-1.61,Safe
W013,01/06/2025 10:32,20.66,0.93,51.07,74.23,40.77,78.3,76.4,37.36,2.49,9.13,Critical
W017,01/06/2025 10:32,23.53,12.95,120.98,73.85,36.87,63.9,66.6,37.85,-4.05,-2.59,Critical
W085,01/06/2025 10:33,20.44,5.12,121.19,78.26,36.34,65.7,66,36.77,-0.45,-1.17,Warning
W083,01/06/2025 10:33,29.42,0.73,95.07,67.46,38.59,60.6,67.3,37.51,-9.96,2.88,Warning
W078,01/06/2025 10:34,18.69,2.48,23.22,54.54,34.67,89.5,89.6,35.73,-0.11,-2.97,Safe
W007,01/06/2025 10:34,27.35,0.62,57.57,75,35.24,98.8,85.8,35.64,15.15,-1.12,Warning
W057,01/06/2025 10:35,20.51,1.37,94.96,50.03,37.09,84.1,88.2,37.42,-4.65,-0.88,Safe
W029,01/06/2025 10:35,23.44,9.23,132.42,58.24,34.69,65.7,67.2,35.59,-2.23,-2.53,Critical
W004,01/06/2025 10:36,25,0.55,76.88,83.14,36.88,72.7,66.5,37.6,9.32,-1.91,Warning
W088,01/06/2025 10:36,19.8,1.59,29.72,66.6,35.41,80.1,81.1,35.52,-1.23,-0.31,Safe
W083,01/06/2025 10:37,21.8,1.02,30.21,88.44,37.04,68.5,67.3,37.51,1.78,-1.25,Critical
W032,01/06/2025 10:37,23.44,2.6,113.57,74.94,36.43,123.7,85.7,36.07,44.34,1,Critical
W085,01/06/2025 10:38,31.46,0.93,83.05,77.61,36.26,81.5,66,36.77,23.48,-1.39,Warning
W066,01/06/2025 10:38,21.59,0.09,43.33,63.35,35.36,67.9,75.4,35.67,-9.95,-0.87,Safe
W078,01/06/2025 10:39,31.37,0.61,48.71,64.63,34.83,93,89.6,35.73,3.79,-2.52,Warning
W036,01/06/2025 10:39,26.18,2.11,40.18,57.39,38.27,88.2,84.3,35.6,4.63,7.5,Warning
W015,01/06/2025 10:40,24.25,2.7,138.57,80.3,34.94,72.5,79.8,35.14,-9.15,-0.57,Warning
W081,01/06/2025 10:40,20.75,0.51,120.72,68.54,37.77,74.5,74.2,36.9,0.4,2.36,Safe
W067,01/06/2025 10:41,18.11,2.38,79.46,55.33,37.08,66.9,68,36.01,-1.62,2.97,Safe
W048,01/06/2025 10:41,39.98,0.66,266.99,70.61,35.49,111.2,84.3,36.48,31.91,-2.71,Critical
W055,01/06/2025 10:42,26.15,8.59,58.26,72.58,36.28,69.6,70.7,35.23,-1.56,2.98,Critical
W082,01/06/2025 10:42,25.84,2.74,21.29,70.88,37.73,88.1,80.8,36.61,9.03,3.06,Safe
W033,01/06/2025 10:43,30.85,1.52,85.79,71.53,36.91,87.4,72,36.63,21.39,0.76,Warning
W059,01/06/2025 10:43,21.15,1.36,52.32,62.5,37.78,84.1,85.1,35.56,-1.18,6.24,Warning
W039,01/06/2025 10:44,25.47,2.21,51.68,53.55,33.83,73.1,84.3,35.22,-13.29,-3.95,Safe
W083,01/06/2025 10:44,20,2.32,70.54,77.05,38.13,68.5,67.3,37.51,1.78,1.65,Safe
W052,01/06/2025 10:45,35.77,0.63,290.56,60.96,36.99,103.9,72.9,36.53,42.52,1.26,Critical
W059,01/06/2025 10:45,26.89,0,58.93,53.27,36.36,73.8,85.1,35.56,-13.28,2.25,Safe
W059,01/06/2025 10:46,34.76,0.62,126.75,61.07,35.38,92.8,85.1,35.56,9.05,-0.51,Warning
W002,01/06/2025 10:46,22.7,2.35,60.57,62.09,36.56,124.4,83.3,36.8,49.34,-0.65,Critical
W025,01/06/2025 10:47,23.94,2.23,259.26,57.43,35.31,84.2,78.7,35.55,6.99,-0.68,Warning
W014,01/06/2025 10:47,25.53,0.93,33.83,71.89,39.58,64.6,70,36.54,-7.71,8.32,Critical
W078,01/06/2025 10:48,25.62,0.56,158.5,59.7,35.03,92.6,89.6,35.73,3.35,-1.96,Warning
W014,01/06/2025 10:48,25.32,0.58,230.32,63.38,35.96,64.8,70,36.54,-7.43,-1.59,Warning
W090,01/06/2025 10:49,26.48,0.83,71.59,64.58,34.2,98.2,88.4,35.41,11.09,-3.42,Safe
W031,01/06/2025 10:49,23.04,2.45,110.14,79.54,35.56,72.2,74.7,35.81,-3.35,-0.7,Safe
W006,01/06/2025 10:50,21.13,1.75,125.71,72.11,38.57,64,65.5,37.91,-2.29,1.74,Safe
W047,01/06/2025 10:50,37.37,2.12,315.4,70.29,35.85,109.8,84,36.68,30.71,-2.26,Critical
W082,01/06/2025 10:51,23.75,1.52,27.45,51.09,35.6,72.1,80.8,36.61,-10.77,-2.76,Safe
W024,01/06/2025 10:51,41.27,1.17,246.06,56.25,35.85,103.1,72.8,36.56,41.62,-1.94,Critical
W046,01/06/2025 10:52,22.98,1.3,440.67,74.62,36.98,66.8,68,37.14,-1.76,-0.43,Critical
W022,01/06/2025 10:52,25.67,0.63,99.7,53.08,36.45,59.9,65.9,37.73,-9.1,-3.39,Safe
W086,01/06/2025 10:53,21.43,1.33,589.92,61.23,34.06,82.9,81.9,35.05,1.22,-2.82,Critical
W031,01/06/2025 10:53,24.52,2.36,116.1,84.96,35.25,79.7,74.7,35.81,6.69,-1.56,Warning
W061,01/06/2025 10:54,30.79,2.29,110.3,59.66,38.73,91.3,85.2,37.69,7.16,2.76,Warning
W016,01/06/2025 10:54,36.75,1,390.52,67.33,35.65,109.8,80.2,35.51,36.91,0.39,Critical
W051,01/06/2025 10:55,21.65,2.25,328.4,63.1,36.54,60,65.8,36.91,-8.81,-1,Critical
W012,01/06/2025 10:55,41.28,1.39,89.39,75.92,36.58,69.3,72.3,36.1,-4.15,1.33,Critical
W076,01/06/2025 10:56,24.18,0.88,75.03,71.09,39.57,87.1,87.7,35.72,-0.68,10.78,Critical
W072,01/06/2025 10:56,22.78,2.49,99.56,55,32.93,69.8,77.4,35.9,-9.82,-8.27,Critical
W082,01/06/2025 10:57,25.28,7.23,132.21,64.9,36,75.9,80.8,36.61,-6.06,-1.67,Warning
W007,01/06/2025 10:57,29.28,0.64,60.06,57.17,35.66,103.7,85.8,35.64,20.86,0.06,Warning
W009,01/06/2025 10:58,27.07,2.1,54.54,77.24,37,85.2,72.6,36.57,17.36,1.18,Warning
W067,01/06/2025 10:58,23.39,1.46,49.92,65.79,35.34,71.3,68,36.01,4.85,-1.86,Safe
W019,01/06/2025 10:59,22.4,2.05,53.64,81.04,34.46,68.3,72.6,35.29,-5.92,-2.35,Warning
W075,01/06/2025 10:59,24.76,2.02,36.03,66.4,35.13,82.8,66.3,35.84,24.89,-1.98,Warning
W026,01/06/2025 11:00,23.07,1.18,126.89,98.93,36.6,96.3,89.2,37.33,7.96,-1.96,Critical
W020,01/06/2025 11:00,38.46,1.31,399.52,70.26,35.46,116.3,82.1,36.32,41.66,-2.37,Critical
W073,01/06/2025 11:01,19.99,2.03,145.11,50.84,34.71,62.3,72.1,35.11,-13.59,-1.14,Safe
W084,01/06/2025 11:01,18.68,1.8,114.55,60.15,35.33,72.7,73,35.56,-0.41,-0.65,Safe
W020,01/06/2025 11:02,20.56,0.97,87.13,80.27,36.42,75,82.1,36.32,-8.65,0.28,Warning
W044,01/06/2025 11:02,22.55,2.8,113.33,59.19,36.63,88.9,83.2,36.91,6.85,-0.76,Safe
W051,01/06/2025 11:03,23.07,1.15,208.31,73.11,37.17,71.1,65.8,36.91,8.05,0.7,Warning
W038,01/06/2025 11:03,24.35,1.8,129.63,68.44,36.24,92.2,82.7,37.19,11.49,-2.55,Safe
W014,01/06/2025 11:04,20.8,1.89,104.15,66.66,36.28,68.7,70,36.54,-1.86,-0.71,Safe
W009,01/06/2025 11:04,19.05,1.81,106.56,55.26,35.86,82.1,72.6,36.57,13.09,-1.94,Safe
W009,01/06/2025 11:05,19.27,0.07,47.68,61.33,36.64,72.4,72.6,36.57,-0.28,0.19,Safe
W007,01/06/2025 11:05,24.87,2.58,126.17,82.81,35.06,79.5,85.8,35.64,-7.34,-1.63,Warning
W022,01/06/2025 11:06,20.27,1.18,50.04,87.21,38.23,69.4,65.9,37.73,5.31,1.33,Critical
W012,01/06/2025 11:06,21.23,0.55,53.18,95.57,35.21,67.5,72.3,36.1,-6.64,-2.47,Critical
W016,01/06/2025 11:07,25.9,0.93,133.57,82.25,35.54,72.9,80.2,35.51,-9.1,0.08,Warning
W014,01/06/2025 11:07,26.27,1.92,111.79,60.44,36.09,71.6,70,36.54,2.29,-1.23,Safe
W008,01/06/2025 11:08,24.34,0.51,75.67,75.76,37.15,71.5,69.5,35.55,2.88,4.5,Warning
W023,01/06/2025 11:08,28.2,1.87,102.24,78.69,36.52,85.9,71.5,36.99,20.14,-1.27,Warning
W052,01/06/2025 11:09,22.53,0.66,23.82,70.92,36.4,76.8,72.9,36.53,5.35,-0.36,Safe
W075,01/06/2025 11:09,23.1,2.75,143,63.03,36.24,30.7,66.3,35.84,-53.7,1.12,Critical
W080,01/06/2025 11:10,25.65,4.27,124.36,68.25,37.56,72.8,70.9,37.18,2.68,1.02,Warning
W003,01/06/2025 11:10,25.27,1.89,65.35,75.25,34.12,65.7,68.9,35.47,-4.64,-3.81,Safe
W066,01/06/2025 11:11,22.15,1.25,59.08,71.53,30.74,81.6,75.4,35.67,8.22,-13.82,Critical
W072,01/06/2025 11:11,38.56,2.32,77.06,67.8,35.4,79.8,77.4,35.9,3.1,-1.39,Critical
W008,01/06/2025 11:12,38.73,2.51,324.48,74.39,35.1,95.9,69.5,35.55,37.99,-1.27,Critical
W082,01/06/2025 11:12,21.8,9.59,141.84,69.45,36.01,88.1,80.8,36.61,9.03,-1.64,Critical
W090,01/06/2025 11:13,38.57,2.42,57.2,76.98,34.82,84.3,88.4,35.41,-4.64,-1.67,Critical
W037,01/06/2025 11:13,24.2,2.31,59.64,68.99,35.92,61.6,65.1,37.45,-5.38,-4.09,Warning
W067,01/06/2025 11:14,20.82,2.85,24.03,54.39,35.64,69.5,68,36.01,2.21,-1.03,Safe
W065,01/06/2025 11:14,24.76,0.93,33.73,68.55,34.65,64.4,65.2,36.53,-1.23,-5.15,Warning
W009,01/06/2025 11:15,21.57,2.42,67.14,66.27,37.03,88.5,72.6,36.57,21.9,1.26,Warning
W028,01/06/2025 11:15,21.1,1.83,32.65,76.36,37.89,67.1,79.9,37.77,-16.02,0.32,Warning
W011,01/06/2025 11:16,25.05,9.46,70.63,67.7,35.81,73.2,80.3,35.42,-8.84,1.1,Critical
W048,01/06/2025 11:16,18.49,1.93,21.54,64.52,37.06,75.1,84.3,36.48,-10.91,1.59,Safe
W086,01/06/2025 11:17,18.57,2.51,31.44,59.31,35.12,87.9,81.9,35.05,7.33,0.2,Safe
W007,01/06/2025 11:17,20.73,1.18,105.49,50.64,36.25,82.6,85.8,35.64,-3.73,1.71,Safe
W085,01/06/2025 11:18,24.23,2.32,78.15,70.15,35.93,76.1,66,36.77,15.3,-2.28,Warning
W058,01/06/2025 11:18,21.56,1.21,77.11,56.09,40.86,86.5,80.8,37.61,7.05,8.64,Critical
W057,01/06/2025 11:19,22.09,2.88,90.55,71.42,36.05,89,88.2,37.42,0.91,-3.66,Safe
W015,01/06/2025 11:19,26.52,2.69,32.77,70.4,34.25,73.3,79.8,35.14,-8.15,-2.53,Safe
W065,01/06/2025 11:20,22.62,0.6,90.33,70.8,37.24,56.4,65.2,36.53,-13.5,1.94,Safe
W060,01/06/2025 11:20,19.68,2.39,63.68,60.62,38.05,75.4,87.3,36.62,-13.63,3.9,Safe
W031,01/06/2025 11:21,22.75,0.72,62.51,71.78,36.78,92.8,74.7,35.81,24.23,2.71,Warning
W007,01/06/2025 11:21,20.12,9.55,76.65,75.47,35.96,78.6,85.8,35.64,-8.39,0.9,Critical
W069,01/06/2025 11:22,19.28,1.48,86.66,64.41,37.06,85.1,78,37.11,9.1,-0.13,Safe
W064,01/06/2025 11:22,26.01,2.44,27.33,69.47,38.8,94.2,85.5,37.58,10.18,3.25,Safe
W047,01/06/2025 11:23,21.34,1.53,21.9,58.4,35.59,83.5,84,36.68,-0.6,-2.97,Safe
W058,01/06/2025 11:23,23.12,12.13,140.98,75.27,37.73,80.5,80.8,37.61,-0.37,0.32,Critical
W025,01/06/2025 11:24,24.23,0.53,139.86,61.91,34.72,70.9,78.7,35.55,-9.91,-2.33,Safe
W088,01/06/2025 11:24,26.11,0.76,45.19,85.95,35.6,81.5,81.1,35.52,0.49,0.23,Critical
W007,01/06/2025 11:25,36.14,1.2,206.58,58.13,34.85,117,85.8,35.64,36.36,-2.22,Critical
W071,01/06/2025 11:25,23.87,11.19,137.73,75.89,35.83,88.1,89.1,35.76,-1.12,0.2,Critical
W048,01/06/2025 11:26,20.41,0.62,55.29,75.77,36.75,123.3,84.3,36.48,46.26,0.74,Critical
W078,01/06/2025 11:26,28.62,0.52,107.64,70.14,36.14,104.4,89.6,35.73,16.52,1.15,Warning
W040,01/06/2025 11:27,23.91,0.71,83.42,63.64,35.63,73.5,74,35.35,-0.68,0.79,Safe
W035,01/06/2025 11:27,29.54,2.15,52,65.21,38.35,61.3,66.9,37.96,-8.37,1.03,Warning
W069,01/06/2025 11:28,20.04,1.1,106.65,67.73,38.19,81.2,78,37.11,4.1,2.91,Safe
W076,01/06/2025 11:28,24.14,12.15,97.16,68.15,35.49,82.7,87.7,35.72,-5.7,-0.64,Critical
W033,01/06/2025 11:29,37.26,2.65,113.39,67.1,35.98,76.7,72,36.63,6.53,-1.77,Critical
W088,01/06/2025 11:29,24.9,0.64,75.83,62.74,38.3,86.4,81.1,35.52,6.54,7.83,Warning
W023,01/06/2025 11:30,20.97,1.52,224.67,60.48,37.28,74.5,71.5,36.99,4.2,0.78,Warning
W068,01/06/2025 11:30,22.09,0.7,126.42,83.28,36.99,93.6,88.6,35.97,5.64,2.84,Warning
W083,01/06/2025 11:31,21.92,0.68,297.83,69.83,37.31,70.8,67.3,37.51,5.2,-0.53,Warning
W015,01/06/2025 11:31,22.16,2.5,130.15,86.53,35.55,72.3,79.8,35.14,-9.4,1.17,Critical
W022,01/06/2025 11:32,19.32,2.03,47.15,58.66,39.08,71.5,65.9,37.73,8.5,3.58,Safe
W088,01/06/2025 11:32,22.06,8.76,144.9,74.57,35.64,77.4,81.1,35.52,-4.56,0.34,Critical
W066,01/06/2025 11:33,20.29,0.98,48.83,80.14,36.12,81.3,75.4,35.67,7.82,1.26,Warning
W076,01/06/2025 11:33,33.45,1.65,250.51,62.55,35.7,119.8,87.7,35.72,36.6,-0.06,Critical
W088,01/06/2025 11:34,22.72,1.2,430,65.77,35.87,86.5,81.1,35.52,6.66,0.99,Critical
W073,01/06/2025 11:34,37.54,0.67,203.59,58.69,34.97,102.7,72.1,35.11,42.44,-0.4,Critical
W019,01/06/2025 11:35,22.67,2.68,44.08,81.95,35.33,67.4,72.6,35.29,-7.16,0.11,Warning
W088,01/06/2025 11:35,22.1,0.79,131.55,64.29,34.09,79.6,81.1,35.52,-1.85,-4.03,Warning
W054,01/06/2025 11:36,42.94,2.62,139.46,70.91,37.18,76.5,75.3,37.27,1.59,-0.24,Critical
W005,01/06/2025 11:36,19.43,1.11,58.5,63.94,35.87,77.1,80,37.12,-3.63,-3.37,Safe
W037,01/06/2025 11:37,22.18,6.06,69.86,59.38,37.58,59.4,65.1,37.45,-8.76,0.35,Warning
W006,01/06/2025 11:37,33.38,1.16,297.16,58.29,38.3,85.4,65.5,37.91,30.38,1.03,Critical
W010,01/06/2025 11:38,25.22,6.58,83.22,69.7,36.06,72.1,75.8,35.87,-4.88,0.53,Warning
W035,01/06/2025 11:38,23.28,2.43,92.7,80.09,38.42,64.9,66.9,37.96,-2.99,1.21,Warning
W057,01/06/2025 11:39,20.67,0.65,103.64,72.39,37.46,57.7,88.2,37.42,-34.58,0.11,Critical
W035,01/06/2025 11:39,22.86,2.72,28.24,76.96,37.25,64.6,66.9,37.96,-3.44,-1.87,Safe
W068,01/06/2025 11:40,22.28,2.42,64.37,72.09,36.41,85.7,88.6,35.97,-3.27,1.22,Safe
W049,01/06/2025 11:40,20.67,12.11,70.48,57.98,35.45,84.9,78.1,36.28,8.71,-2.29,Critical
W025,01/06/2025 11:41,24.11,0.89,288.04,58.63,36.08,81.3,78.7,35.55,3.3,1.49,Warning
W069,01/06/2025 11:41,23,1.58,67.75,84.35,36.76,83.4,78,37.11,6.92,-0.94,Warning
W089,01/06/2025 11:42,22.21,1.79,136.04,104.76,36.53,87.6,82.3,36.16,6.44,1.02,Critical
W059,01/06/2025 11:42,18.14,1.19,75.86,75.66,34.59,73.3,85.1,35.56,-13.87,-2.73,Safe
W088,01/06/2025 11:43,24.34,0.87,31.47,82.98,36.36,80.7,81.1,35.52,-0.49,2.36,Warning
W015,01/06/2025 11:43,21.05,0.97,524.98,56.84,34.9,73.1,79.8,35.14,-8.4,-0.68,Critical
W060,01/06/2025 11:44,23.75,1.81,50.12,57.17,36.29,46.2,87.3,36.62,-47.08,-0.9,Critical
W004,01/06/2025 11:44,22.02,0.72,79.13,54.54,36.66,73.7,66.5,37.6,10.83,-2.5,Safe
W076,01/06/2025 11:45,26.25,1.97,280.77,65.56,35.91,93.4,87.7,35.72,6.5,0.53,Warning
W042,01/06/2025 11:45,22.58,2.41,84.66,78.47,35.5,75.5,73.3,35.19,3,0.88,Safe
W070,01/06/2025 11:46,24.95,2.39,114.6,50.81,38.53,80,74.1,37.92,7.96,1.61,Safe
W026,01/06/2025 11:46,24.35,0.12,125.55,63.22,36.52,100,89.2,37.33,12.11,-2.17,Safe
W037,01/06/2025 11:47,25.23,2.23,32.15,69.85,38.06,38,65.1,37.45,-41.63,1.63,Critical
W004,01/06/2025 11:47,25.57,1.01,92.99,69.89,38.04,51.1,66.5,37.6,-23.16,1.17,Warning
W010,01/06/2025 11:48,22.14,1.08,467.23,67.3,36.78,71.9,75.8,35.87,-5.15,2.54,Critical
W043,01/06/2025 11:48,22.83,0.63,475.39,76.18,36.21,74.9,72.8,35.98,2.88,0.64,Critical
W064,01/06/2025 11:49,21.18,1.15,326.47,67.58,36.91,84.3,85.5,37.58,-1.4,-1.78,Critical
W051,01/06/2025 11:49,22.75,0.79,53.87,71.19,36.48,35.4,65.8,36.91,-46.2,-1.16,Critical
W011,01/06/2025 11:50,25.89,1.87,124.72,67.19,34.88,37.8,80.3,35.42,-52.93,-1.52,Critical
W049,01/06/2025 11:50,24.07,1.9,216.35,64.96,36.01,74.3,78.1,36.28,-4.87,-0.74,Warning
W008,01/06/2025 11:51,37.16,1.96,382.05,60.12,36.11,92.9,69.5,35.55,33.67,1.58,Critical
W090,01/06/2025 11:51,29.83,2.09,137.57,71.57,34.99,92.4,88.4,35.41,4.52,-1.19,Warning
W047,01/06/2025 11:52,21.48,0.09,29.49,77.31,37.36,88.7,84,36.68,5.6,1.85,Safe
W013,01/06/2025 11:52,23.6,2.17,115.74,62.27,38.91,74,76.4,37.36,-3.14,4.15,Warning
W026,01/06/2025 11:53,23.79,0.61,44.16,69.77,41.54,89.1,89.2,37.33,-0.11,11.28,Critical
W073,01/06/2025 11:53,24.31,1.48,60.01,81.41,35.34,73.9,72.1,35.11,2.5,0.66,Warning
W058,01/06/2025 11:54,22.38,0.9,426.61,66.46,37.5,75.6,80.8,37.61,-6.44,-0.29,Critical
W014,01/06/2025 11:54,27.41,1.99,138.24,71.96,35.7,64.2,70,36.54,-8.29,-2.3,Warning
W023,01/06/2025 11:55,22.74,1.81,122.93,62.07,38.43,75.2,71.5,36.99,5.17,3.89,Safe
W011,01/06/2025 11:55,38.25,1.13,137.25,55.46,35.53,77.2,80.3,35.42,-3.86,0.31,Critical
W037,01/06/2025 11:56,20.99,3.18,141.74,69.77,37.52,65.9,65.1,37.45,1.23,0.19,Warning
